CustomerGUID,CustomerID,FullName,Segment
5358b1d6-6bb8-48c0-97ae-3e11cd780175,1681,Shawn Dunn,Consumer
f691c6ef-d432-44cb-80ad-5352b60995ff,1682,Julie Edwards,Consumer
924ca85c-480d-4aa9-a48b-25f7984aa387,1683,Wesley Corbett,Consumer
c1ce4ca2-158e-4145-a518-775946976546,1684,Glenda Holder,Consumer
60584283-ec6e-458d-99e9-eaf35a3df44e,1686,Lynn O'Donnell,Corporate
cff63a4a-e52b-4191-b249-e88964fc48af,1687,Ernest Dawson,Corporate
cdf007af-f0c0-40da-97d9-7b0898026b8a,1689,Larry Church,Corporate
ff0cbe96-529b-41ca-a21c-f50393509b50,1690,Neil Bailey,Corporate
0aa1b5a1-eca6-4bf3-a521-c5acc5966c92,1692,Rhonda Schroeder,Consumer
01133c62-8400-46c9-b65e-cd4d2cd1f9e6,1693,Melinda Thornton,Consumer
50cb0a61-db26-4912-addf-7a2017ec6c6c,1695,Debra Cochran,Home Office
0201bed9-4578-4d3b-b4e8-4061c73e5fda,1696,Bonnie G Keith,Home Office
430c3602-1702-4ac9-b6f5-b9ba464e9aa0,1697,Holly Osborne,Home Office
1bd33864-1ec6-4066-8cfe-0bb6dce1b02f,1699,Joseph Hurst,Small Business
b834b882-fb41-4440-84ab-3c0383853e42,1701,Renee Ellington,Home Office
9dad6d03-ec5c-4748-a61e-6e53dff66830,1702,Sandra Berry,Home Office
6e46d9bc-f75f-4ff0-9e31-a135a0dc5494,1704,Marlene Elmore,Corporate
a7105d1f-243e-4e19-bb4a-f03dbdee2479,1705,Nicole Cannon,Corporate
fa8dc967-cffb-4c18-b3c6-aa12f2928c03,1707,Rebecca Frazier Foley,Small Business
00c493d9-80d7-48af-80f7-1c26f173525a,1708,Lillian Day,Small Business
94a82c67-dbc9-460c-8339-a1e9699403c6,1709,Dennis Bowen,Consumer
ec3d4eb9-400d-40a1-b8cc-961676a4b896,1711,Sharon Long,Corporate
47b61f0c-0510-4255-919c-2e41943dd812,1712,Regina Langley,Corporate
9dead1e1-3dbc-4466-abc5-ea97a2bf7a61,1713,Rosemary Stark,Corporate
9ef8a7a9-6abf-4654-96cd-3ed29caba62c,1715,Marcus May,Corporate
8fdf9a2c-cf9b-4736-b0b1-deab3fc580a9,1716,April Whitehead,Corporate
4e4e792e-869b-40a8-ba50-b9542eb77b42,1718,Kathy Shah,Consumer
223da0da-9b90-4e89-9ed5-36340d0c8cc0,1719,Russell W Melton,Corporate
22f064e0-9f52-4959-a357-8bc1f69097a6,1720,William Pace,Corporate
2bcd1677-4741-476e-a451-162e8e70b217,1721,Jennifer Zimmerman,Corporate
61bd9fb4-e493-4ef5-aaf8-447dd69a97cf,1722,Ashley C Bridges,Corporate
bea83b70-cd27-4a0b-82d8-bad5ef308e35,1723,Constance Flowers,Corporate
199f447f-9cea-4b36-b274-b8008352d23f,1725,Linda Blake,Corporate
de8f708f-c822-4eee-b395-32d43c2a3814,1726,Robyn Buchanan,Corporate
ca803976-281f-421e-9b71-06bd63725417,1727,Juanita Ballard,Small Business
05ea2e9a-ab98-46a4-aef9-3fde79a769c1,1728,Carrie Lewis,Corporate
cbc20462-5056-46d5-b388-e59acf7bb29e,1730,Kerry Wilkerson,Small Business
1dc89ee3-20f2-4966-be92-f7238cfeea71,1731,Craig Bryan,Small Business
f03c205a-f646-4b2d-a211-123469704a35,1732,Kate Glover,Small Business
c4bc3f00-7c4e-41f6-b093-865da5fae7fd,1733,Nina Horne Kelly,Small Business
e811a0b1-1b27-492e-ba9e-a4a6037d5cae,1734,Christopher Meadows,Small Business
f92bc17e-f728-4852-87c2-6f57cfcc9b72,1735,Eric West,Small Business
8a0c5aed-70e7-4a3b-9d76-300a63f26c9e,1737,Danielle Myers,Corporate
b34160c7-05c4-49ec-801c-8b2b38fcb874,1738,Dean Solomon,Corporate
47fd01d6-2df3-414f-804c-3fe899c5b307,1739,Edna Pierce,Corporate
ef034697-55b7-4d5c-a01b-d19459c5fbf4,1740,Edna Goodwin,Corporate
fc7bf8bc-d8c4-402c-b3ee-c423e6cb5590,1741,Carl Hobbs,Corporate
c4bf40ba-00d5-4819-bbb5-bcfee018b1ef,1743,Paige Jacobs,Consumer
37a3ffe7-05d9-4575-b5c4-9315866666f0,1744,Leon Doyle,Consumer
4329376d-2890-4a2f-b41b-3d5b499681b8,1745,Herbert Holden,Home Office
8316e84f-5756-4826-94b6-49b10ac55fff,1746,Beth McKenzie,Home Office
a6c3f483-044b-42d4-9434-d417f11c1be8,1747,Lewis House Stokes,Home Office
a95e5de2-3cfb-4196-b4bc-9d0056e337df,1748,Helen Simpson,Consumer
526725f8-66b7-4380-89b9-696051a72bd8,1749,Sherri P Stephens,Home Office
8fb2dfd0-7974-44f6-bcfa-78f0c100a1cb,1750,Constance Britt,Home Office
7bb21270-8b73-43d3-a253-3a770796404f,1751,Emma Harvey,Home Office
0297fb0b-f4db-47ba-b8a5-cf5636a28a2c,1752,Stacey Deal,Home Office
1776592f-d442-4705-a5a4-8cc6ba0ff6e8,1754,Nelson Hong,Consumer
e26f0908-9308-4c15-8908-6995926303c0,1755,Brett Boykin,Consumer
2c1d53d4-8476-4ae0-88d7-03e9739cb550,1756,Cecil Alford,Consumer
7a48aed6-45bf-4ae9-b7b2-2bdc64b2f480,1757,Lee Finch,Consumer
a6dd3873-8ea6-42d6-a5df-82bd7dde8e4a,1758,Elaine McMahon Talley,Consumer
9cd2d9e3-c1d9-41f5-a470-12e1dc779017,1759,Erika Hardison,Consumer
b51c511b-05d4-4859-b22e-d049ca7010b3,1760,Christy Dunn,Consumer
43a2c060-e448-43ce-9d53-06ce0af2c5b5,1762,Alan Atkins,Consumer
44214121-9948-4da5-b241-b940b31b99d0,1763,Lucy Levine,Consumer
73c469f7-08ab-453c-bf52-f3d734a2ae31,1764,Michele Bradshaw,Consumer
b4986f80-f795-4bcd-b10f-e55ccd840642,1765,Ralph Woods Scott,Consumer
80c2d85d-51d8-4d20-b85d-4ea3c81bf567,1767,Robert Rollins,Home Office
0bff8ae8-82ea-48ce-b566-c570c21a3824,1769,Judith French,Home Office
f7571c92-74ed-4c85-bdc5-0e9e39511e85,1770,Samantha Allen,Home Office
29857f7c-155e-44d8-a2b6-614677286e48,1771,Jeff Spivey,Home Office
dd536b83-7c68-4e85-be81-4baf9166ce89,1772,Glenn Jain,Corporate
29353a0c-169a-4cc6-9157-5bd14cadf9d9,1773,Nicole Harris,Corporate
2263fd53-7667-401f-b236-5e2b83f71fb5,1775,Marlene Kirk,Consumer
55a6d98b-0c59-454c-8f95-1b9e09c7a0f8,1776,Charlotte Patterson,Consumer
b230f99b-56cf-4162-9c5a-8e5386e61be7,1777,Miriam Greenberg,Consumer
72ed21b3-52f3-45b7-bc04-c1e0f32f6841,1778,Ray Oakley,Consumer
ef0f8317-a1a9-4c55-b446-acd80f9ea60d,1779,Samantha Hall,Consumer
de930618-0214-4de8-ac1b-a61b2e169e26,1781,Jackie Capps,Corporate
4b4d4909-d7c6-456a-9ebf-7f647fc12f23,1782,Lawrence Dennis,Home Office
2178a68a-7e35-412b-99d9-a0f8d6390a0e,1783,Erin Y Stewart,Home Office
d1a0d56b-c6ae-45cb-ad07-2c145d781c71,1784,Pam Riley,Corporate
85681d2b-ec4b-4337-959f-142c2cc34e5e,1785,Gayle Peterson,Corporate
aebf5dc0-fe55-4b8d-a30a-69e73fe41715,1786,Erik Schwarz,Corporate
c9d38b96-3a99-4fd2-9ab6-b3a877347a83,1788,Valerie Siegel,Consumer
d1d34446-a681-482f-9001-25b8d08b9b91,1789,Allan Green,Consumer
c1df0368-461c-46e9-bc62-2578989a0a5d,1790,Norman Benton,Consumer
7653e1a0-7802-4228-99ed-20cac06e5ca4,1792,Curtis C Andrews,Corporate
e880b956-77e9-45a9-a943-aa97e8e0dbf7,1793,Derek Jernigan,Home Office
0ddd5f3e-6882-4759-a614-10ec3b39fa9c,1794,Linda Gates,Consumer
76d53259-e5f3-4a4c-aaf7-c86a0f634248,1796,Carlos Johnson,Corporate
c748f966-8d60-40e0-9f7e-6b9cd693ccba,1798,Annette Cline,Corporate
e8c47b60-5bb0-470d-b688-6fa2d0f120bd,1799,Jordan Marsh,Corporate
7c7aecc7-ec71-47ef-b5f3-23f6296b7701,1800,Bradley Brantley,Corporate
65fe8403-db56-4aaf-a8a7-079fd695354b,1802,Jack Morse,Corporate
19f179bb-3abd-4358-821b-42abb8095b71,1803,Katie Oh,Corporate
ac8ad3ba-6eef-4901-8da6-ca2c62a5d5eb,1804,Bobby Rankin,Corporate
05b9882a-0157-4bd8-ac8a-1262b3c294f0,1805,Luis Henry,Corporate
619c90e5-244b-46d6-b8a2-b0e7a5cee552,1807,Sarah McCormick,Home Office
13d96c4f-fec1-4fa5-91c0-0c960437bad2,1808,Joyce Knox,Home Office
d11d3535-e16a-48fe-9d23-771ebc880ab8,1809,Marguerite Reed,Corporate
7e6805eb-6fa0-4f53-a0e6-bcabf0c2b307,1810,Denise Albright,Corporate
7c71a74f-3f34-4089-a45f-2dfa58eb8543,1811,Timothy S Connolly,Corporate
5d45bc5e-cbc7-4325-9865-52573f5bd63b,1813,Dwight Banks,Home Office
604adb8b-cd07-43ee-b175-08b6001c7028,1814,Albert Tyson,Home Office
1f3ab8bd-0b24-461d-bf1c-fc48e7a2e1b0,1815,Marvin Yang,Home Office
81f180de-145c-4414-996d-f413c6e0d40e,1816,Danielle Schneider,Consumer
0ccddf1e-a460-4501-a73a-818bced42c69,1817,Michele Bennett,Consumer
c96a60ca-86ae-4565-8954-a3cd3c153036,1818,Ian Hall,Consumer
e796ed13-422b-4d10-ae0d-c28d75ef03ce,1819,LeRoy Khan,Consumer
383c92ec-0e49-480e-a208-6ece16ac54ba,1820,Mary Wood,Consumer
8ede4325-4188-46ed-b17c-905a95843399,1821,Vanessa Boyer,Consumer
27ae6367-efeb-47b1-9da9-f1624b65b08e,1822,Caroline Morton,Corporate
701f2fed-9196-493f-8ed7-9b9c42ac229d,1823,Molly Bolton,Corporate
86150875-1938-4a48-905d-1fe4e01eb55a,1824,Bobby Dorsey,Corporate
b91a37b7-c183-4aa0-ae19-6edf47567dc8,1826,Kate Peck,Corporate
d61d8932-33a9-451d-9b69-c980b3c8eda8,1827,Vincent Hale,Corporate
140bc975-3317-43dd-9138-c4f3e74698e5,1828,Stacey Lucas,Corporate
afbb5d54-6a6b-4022-aba8-2569b4710055,1829,Suzanne Cochran,Corporate
cf8d1056-8e78-4506-8760-9f0a08d3f540,1831,Audrey Hendricks,Corporate
735a7b4d-5e08-4241-b73b-8914070e7980,1833,Maxine Middleton,Corporate
b4b5cbb7-5ec0-4899-9d20-3ee77fbf6e0d,1834,Katharine Lewis,Corporate
7c8ff252-e5eb-4749-8876-de0732995848,1836,Dwight Albright Huffman,Corporate
4de90247-7501-49fe-84f1-3ff343ae0dd9,1837,Herbert Williamson,Corporate
14ff50d1-a52d-44db-bcb1-d58ce11a9252,1838,Fred Yu,Corporate
c233595d-1c25-443f-8529-ccad47439b3a,1839,Alfred Barr,Corporate
16dadd9c-547b-42a3-bca1-8ac14ccf0ba2,1840,Clifford Webb,Home Office
9e34f5f4-913a-4903-9e31-aca5eadef042,1842,Kristin Hodge,Consumer
efe1ca8b-9bbf-437f-b869-25ba0d33ce98,1843,Melinda Leonard,Consumer
c24f5e9d-c712-44c4-8647-89c5f507a21a,1845,Jordan Banks,Home Office
dd1970af-d92d-4ccc-83fc-b2dd65a354f8,1846,Scott Taylor,Home Office
1ff1641c-d150-4e54-9162-0db82ee1a0e1,1847,Glen Horowitz,Corporate
0df8510a-6ddf-4a2c-89a9-94547699524d,1849,Michelle Steele,Consumer
e62241d6-74fd-47c6-939e-2c1d45a91b7a,1850,Jimmy Boswell,Consumer
6d295f20-146d-4728-bb7d-eb4be86f3bad,1852,Joy Kaplan McNeill,Home Office
dcde5b88-1e80-4f32-8e75-2f4c60697ad7,1853,Katie Mayo,Home Office
6836dc65-9aed-42e8-96c4-94e1644acaee,1854,Erika Morgan,Home Office
ea7c88fe-d89c-4b4e-b68b-11e43b12ee13,1855,Jerome Block,Corporate
7a424aa1-975a-4ad4-acba-3026dcc2c8a7,1856,Dan McBride,Corporate
2b531426-bc64-4673-b141-dcfaf1e0b6f1,1857,Roberta Meyer,Corporate
8d9374a8-7f09-48e2-afde-6ae52a9925d5,1858,Randall Bridges,Corporate
c091db90-f8f2-4630-81be-ba30a2437905,1859,Eugene T Duffy,Corporate
eb479100-e058-4740-b1ed-85821f71672b,1860,Gina B Hess,Home Office
d60957e1-211b-40e1-bd6f-5ae6154b601c,1861,Melissa McCullough,Home Office
f3d031b6-8c7b-4d59-8050-efae3ae14365,1862,Lauren Bolton,Corporate
555fd793-e584-4501-b63b-a9426aa372a7,1863,Marian B Lyons,Home Office
29a8a88e-5eb0-413e-88a4-4b63adf4adfe,1864,Jeff Bennett,Home Office
f6f586ac-bc60-485e-95c4-88b166f1aa61,1865,Diane Barnes,Corporate
5c1f3ba7-d9a7-4fd2-8670-8241c3f9345a,1866,Edward Byers,Home Office
3a97cbe1-db40-4071-9e2b-85d2e4f76fba,1867,Roger Barnett Goodman,Corporate
bda7ad28-f8a5-4288-b391-66c261de8d42,1869,Roberta Daniel,Consumer
28b031a1-12e1-4df6-9d65-f692056b2b4d,1870,Marvin Butler,Consumer
b2730a3b-8183-4618-acb5-35278260361d,1872,Jill Barefoot,Corporate
406240b3-864f-4a5d-a3c0-94c920997711,1873,Lisa Kim,Corporate
c67cf83a-aaa8-4ccd-9679-bf5fd8813011,1875,Martin Kirk,Consumer
2a7e7b35-9b15-4acf-89a1-abd39ab0d5ec,1876,Tim Blackburn,Consumer
b5e2556b-2365-4018-8097-3f841852e816,1877,Phillip Cochran Ashley,Consumer
c27605b4-86b9-4f9d-8f96-c40c7afd89b5,1879,Kyle Pritchard,Home Office
94ea37fa-530b-43db-a762-14f977bb71fc,1880,Henry Eaton,Home Office
1408a827-2407-41f7-b16e-85d3094bfe0f,1881,Gary Kaufman,Home Office
470875a9-1137-407b-8337-0c3cc65908a8,1882,Anita Kent,Home Office
2ce4f762-5303-4deb-be93-02af6d020df4,1883,Kyle Sullivan,Home Office
349d97e9-6c4c-4142-bb7e-16c30a6fc349,1884,Heidi Cobb,Home Office
c6a61996-2076-48fb-a684-35695427098d,1885,Jacob Hirsch,Home Office
d28abb4f-92db-4449-9be3-14958b087ba2,1886,Megan Bender,Home Office
e3db7e52-b3b4-4cc3-85ef-49e0cf6d99a1,1888,Charlie Blalock,Home Office
4aa83cf4-72ce-41ca-b46a-af54059640ae,1889,Oscar Bowers,Home Office
e329eb07-ca82-4882-82fb-6b52cc984b96,1890,Marcia Bullock,Corporate
6783d303-0c92-4e5c-8637-103f37e10c4a,1891,Gretchen Levine,Home Office
83af3ce9-5cc5-4501-90f6-e9313475236a,1893,Melanie Burgess,Consumer
d8009481-a1c8-4288-94b5-749d323faa1f,1894,Maureen Herbert Hood,Home Office
e35939f6-9d7d-418d-b017-374bcb49c390,1896,Allen Garrett,Corporate
2960048d-54d2-431e-85a4-cf34b43f60a0,1898,Anthony Vogel,Consumer
5636c8e8-18d0-48a1-aacb-6085a69e66dc,1899,Willie Gray,Consumer
9f74c11a-dfd5-4fe6-849b-98ad74483753,1900,Deborah Bradshaw,Consumer
3b0e20bb-48a5-4acb-ac80-c2d435b91fd7,1901,Jose Levin,Consumer
acf24257-50ba-4141-9416-e2a117b1321c,1902,Sara Sykes Davies,Consumer
ffb142be-f795-49f9-8732-63cd92fba4fe,1903,Rick Bland,Consumer
0eec1370-0427-4dd2-8910-19964dfcb0ff,1904,Dan McGee,Consumer
996d6aa2-72a8-45b2-9b82-61f911265445,1906,Penny Tuttle,Corporate
c0c320c8-15ed-499a-8a73-b75396e30a24,1907,Amy Hall,Corporate
0d29751d-4590-41d3-95fa-b984ee1f1d8f,1908,Sharon Sellers,Corporate
c1c9e2c8-4974-49d4-bf33-d77045eff72a,1910,Sean Stephenson,Home Office
5918342b-67e8-44c0-b622-5e7b895171ad,1912,Kerry Clapp,Corporate
7af75ab4-444c-4b45-ad8b-fb09c3225fd5,1913,Susan Barr,Corporate
978323c5-9c7e-419d-ac76-c8e3459a5533,1914,Ellen Avery,Corporate
25035486-ded1-4c2f-baa9-80ee80e628bb,1916,Marcia Feldman,Home Office
17f04758-8c62-4658-8f3d-3d163f9925dc,1917,Tracy Buckley,Home Office
7aaa8882-a260-43f4-8773-5f4d81903fa5,1918,Hannah Tyson,Home Office
a6412c0c-baec-4a1b-9d06-8a8542169eb8,1919,Nathan Jenkins,Home Office
1c5697d8-1b4c-4a51-bc78-3d40b0c0b30d,1921,Eugene Hess,Small Business
b7fe53e1-21f0-417d-af11-72fdbb178709,1922,Kathy Hale,Small Business
024b71ae-bfa5-415d-9acf-ecc2b7d8b2e6,1923,Theodore Cannon Godwin,Small Business
048965f8-c294-45f4-a278-7d59e6324bbc,1924,Sheryl Kirk,Small Business
0ae72d7e-b193-4f20-8f50-35c9684eac31,1925,Lisa Humphrey Yu,Small Business
812a5556-3958-46cd-9ef2-cae268bd4de5,1927,Earl Alston,Home Office
90e94961-6cba-4b5b-9ec2-dd81ff2162a4,1928,Gregory R Snow,Home Office
ee1397c1-db56-4bd1-8c3b-01e53a31e64b,1930,LeRoy Welch,Consumer
f0b6aaca-284a-4cc9-a5c7-0354b13cefdb,1931,Elisabeth Rao,Consumer
1c870394-8374-49af-88c4-127502e1b2f2,1933,William Crawford,Corporate
85e1ce39-b851-4461-995b-4411a584d147,1934,Scott Moore,Home Office
f256673e-84cd-460c-b442-8f0f6acd82db,1935,Diana Coble Hubbard,Corporate
37fbf4c7-abc9-45c7-bbeb-e4a83dd0bc21,1936,Carlos Berman,Corporate
0f92418f-8d0c-4394-940d-437290a62e77,1938,Franklin Spencer,Corporate
a43da93a-a37e-48c6-ac1a-fbec44019015,1939,Ruby Hawkins,Corporate
52adebcc-3d29-4f53-a1e9-990013bcfd1d,1940,Eileen McDonald,Corporate
ebe34cf0-d7ac-4ab0-8a28-fbe319e93e0c,1942,Bruce Murray,Consumer
7b93f229-21ce-45ad-9df7-af4f60e71ddf,1943,Larry Hahn,Consumer
4731affc-5b17-4f98-bdd1-4b2c256b7725,1945,Oscar Swain,Consumer
96c0979e-7610-4a94-ac05-c96348e5df25,1946,Teresa Wallace,Consumer
e5538ba5-8ad3-494f-bd10-775585596873,1948,Angela Alston,Corporate
39794855-3989-4e84-8e42-ecd33186ac0b,1949,Dana Waller,Small Business
8c3aead2-d08f-4b6f-8b85-44ee5adb9012,1950,Leslie Shannon,Small Business
61c4f7cd-79af-4b96-bb1c-20923b62ce30,1952,Elsie Dodson,Corporate
910401af-f3e7-4d76-94f2-c591d857f5ef,1953,Penny Rose,Corporate
710a6fcf-d8fe-4303-a946-e52c639e7aef,1955,Billy Bowden,Consumer
d39548a0-c087-421d-bd2c-2e9b84f1cf52,1956,Justin Frank,Consumer
c031150f-079c-4cce-a83e-6dcbb2050048,1957,Ted Crowder,Consumer
5189a103-9e2b-4dc8-8b19-d0d8373e8734,1958,Vickie Martinez,Consumer
4f1901ae-c3a7-40f5-8900-3ccc9057864d,1959,Bonnie Matthews Rowland,Corporate
b4263cee-8fae-4bf8-bc74-587f5348abbd,1960,June Nichols,Home Office
17daff83-dd41-4c84-b97b-e582b19873fa,1961,Jacqueline McMahon,Home Office
55588346-dc2f-4252-8282-1b4216063017,1962,Sean Burton,Home Office
74838b18-3659-4235-ac72-7710c02af966,1963,Ruby Tan,Corporate
79e82115-3f76-4e2e-beb3-c02f4a3f5d4d,1964,Don Herndon,Consumer
5de09f33-b3fa-4482-82b8-f041f9f8bd89,1966,Rose McCarthy,Home Office
e2f714d7-849b-4cb8-92c4-87b821bc8002,1967,Carolyn Hoffman,Small Business
79ecb7da-3124-47b2-8d58-f10afadfd717,1968,Paula Koch,Small Business
1c2161d7-cd0f-4898-991d-660e3141472d,1970,Milton G Hoyle,Corporate
5e488f22-410b-4cd8-b529-e044fb565033,1971,Marsha Roy,Corporate
70c71ca7-60b7-4b8e-93c7-3e2c020b2a62,1972,Priscilla Brandon,Corporate
79d5b019-8d03-488c-b29b-508806551f98,1974,Robert Brantley,Consumer
cf5a3995-418f-48b5-b0b4-5d8b0d09b435,1975,Jennifer Grant,Consumer
f1ccf518-c99f-4383-a680-74a54706f91b,1976,Sherri F Vogel,Consumer
6188c7c2-f811-4333-bde9-f92dedb64ed2,1978,Jessie McDonald,Corporate
38f026e0-7333-4803-913c-1f9047fb3c99,1979,Marianne Weiner Ennis,Corporate
5bb7e3a9-b282-4156-ad24-d1d460089aed,1980,Ronnie Mathews,Corporate
15503801-9947-4e12-8f99-4ad5f984d321,1981,Sara Barton,Corporate
6f34e27a-3806-4f17-a723-3dce0bb00392,1983,Gene Wu Vaughan,Consumer
1545657b-1c86-4a3e-9081-d3cbd5a5d53b,1984,Lynne Wilcox,Consumer
a04a1068-853c-46f2-864e-a3e4a6d39f06,1986,Lynda Rosenthal,Home Office
0fce751d-2063-458c-a7a4-d4825b28021f,1988,Anna Burgess,Home Office
f7e4256c-a7d8-4271-9bad-8d3dbbe17937,1989,David Weaver,Home Office
eed119b8-723c-4d0f-b61f-062d9a063604,1990,Eddie Boyd,Home Office
5e21121d-e461-4dde-b2bc-cb2e55d5a9a6,1991,Paula Hubbard,Home Office
1aae76a4-c244-4401-8e90-576435fd0429,1993,Jan Ellis,Small Business
5fd1a3ae-e0f2-4c90-9782-039b3d8dd92d,1994,Kathy Freedman,Small Business
a92152dd-af5b-44f4-ab06-73f5b5c9f72c,1995,Howard Page,Small Business
642a8e8f-7e14-4886-939c-7f856e2b7687,1997,Harriet Bowman,Consumer
8ab07d2e-9b79-43d4-8d16-54a492a63c78,1998,Judy Frazier,Corporate
2e016986-e50d-4d0c-8d4f-dc3741687cce,1999,Priscilla Kane,Corporate
7d1f922e-1793-478f-bf8d-4c8b6560e126,2000,Dale Yu,Corporate
5e4411fa-74f4-4986-9d87-f32508e02834,2001,Herman Leach,Corporate
8a13c08b-6984-49ec-9bc4-109a8c0f8a0c,2002,Nelson House,Corporate
45ae98a2-849b-4c1f-861e-d6d3080b073a,2004,James Dickinson Ball,Home Office
72261743-4e68-492e-9b15-ba384aa37c26,2006,Cynthia Khan,Home Office
a8d3370d-598b-41ff-b712-8d4f5fc641b0,2007,Lauren West,Corporate
6c868ce1-4ea6-4115-8499-70346107b315,2009,Claudia Bean,Corporate
7921ae47-8bb7-46ec-9e22-c3c61759c36e,2010,Gary Grimes,Corporate
465da306-685d-4425-9f36-b788bb2fe61c,2011,Wayne Bean,Corporate
cdb5de71-99da-49ca-a350-f220e96d3562,2012,Gretchen Davis,Corporate
62451fda-2126-4d2f-9e77-cda2ee2811f2,2014,Cathy Simon,Home Office
9a8f9a46-51c3-496f-8785-19f8ee2e220a,2015,Claudia Wall,Home Office
ff8d7feb-4dc5-4f32-90fc-3a2cb7691b4f,2017,Danny Schaefer,Home Office
3d4f83a3-9dd1-4798-aadb-8670085bd8c5,2018,Tracey Garcia,Corporate
b8ca1e61-349f-41d3-926f-0b54e9af5b97,2019,Billie Glass,Home Office
c879a454-c947-4c34-88f8-3c4e6b44ee2b,2020,Erika Jordan,Home Office
8a08976c-8b7f-40a2-bf3a-f4d8322060da,2021,Lindsay Hoffman,Corporate
1b7ec8f9-e34b-4de6-9a25-c830d96b3bdc,2023,Dan George,Home Office
f2ef02bc-8739-41ff-b0d3-465e5ec79618,2025,Benjamin Harrell,Small Business
951ebeb8-5019-4930-800d-81f7bd82b004,2026,Keith Pittman,Small Business
1b75685c-9450-4989-88a7-a246e8e428b3,2027,Tracey McCall,Small Business
430c621d-53ef-4cb2-ac90-31e4d708586f,2029,Michael Howe,Corporate
ac86ee53-c245-4d31-8d2a-a20a8dcaedd2,2030,Lindsay O'Connell,Corporate
aa893b2d-a9c0-4a80-a98e-e284e53ddb31,2032,Jessie Bray,Consumer
3312e5dc-254f-481f-a82f-a45aed10935b,2033,Shirley Garner,Consumer
910e6640-66e8-40b8-a543-b88ad42d03d9,2034,Douglas English,Consumer
f6885bc7-d563-4b86-aee8-df81815a05c7,2035,Jon Ward,Consumer
c6e3c312-f9ea-42a5-9b8f-be274ba52b1a,2037,Lynda Herman,Small Business
7d9d513c-ae89-490e-9835-379fd1527635,2038,Peter Adams,Small Business
0857b00b-5ad8-4b83-a74f-5b106994f2c4,2039,Evelyn Garcia,Corporate
2cfa3317-6ef2-4c27-b614-5c2a975d3b83,2041,Gene Cox,Home Office
5d8d1b08-3fef-4e88-abf4-ff600cde4e39,2042,Danielle Gray,Home Office
118a992e-144c-4e98-8d42-faf8547503a9,2044,Jay Simon,Corporate
f93d2acc-8285-4be6-94a1-ea3eb5510c56,2046,Eileen Schwartz,Corporate
40366739-ec33-4d02-ae3d-eda1df90ec8a,2047,Wallace D McNeill,Corporate
394b1475-5db2-4690-9a8c-33e1b68e3ab6,2048,Ricky Dougherty,Consumer
8ae6e9ea-1606-4b96-89b1-9c242831fbad,2049,Kenneth Pollock,Corporate
efa779f4-ed06-4cdc-9966-a0324a996536,2050,Barbara Whitfield,Consumer
f43c3e6a-52a2-4d0e-9f3b-3c0f14a3f6bf,2052,Francis Kendall,Home Office
3da7adec-cac9-4cc2-8afd-4a2fd6d1d725,2053,Kim Byrd,Home Office
c20d587a-ec52-42f0-b9ae-d9c99ac36c26,2055,Tom Hahn,Home Office
cb215b78-a45a-421f-b879-a6bb34704b1a,2056,Rita Wagner,Home Office
72f4e29c-aafc-4ac0-a0a9-a275ae4cdcdb,2058,Louise Webster Sharma,Corporate
fa524b50-f0ff-49ce-89a3-622a7c3104fe,2059,Nathan Newton,Corporate
9915bd4b-4eeb-438e-a9ea-062dfab2a480,2061,Marianne Carey,Corporate
761a1504-3250-4a49-b316-7460cfe41be5,2062,Alfred Singh,Corporate
b8bec608-5430-4928-81c0-3f9e418e4f0a,2063,Todd D Norris,Corporate
e91a7546-9d7d-43a7-867c-b7daa86b55dd,2065,Shannon McPherson,Corporate
dc3bc46f-94fe-46ff-bf0d-7b4de52991b7,2066,Claudia Webb,Home Office
cc18751f-5c5b-45f2-980d-82fb884523da,2067,Theresa Desai,Corporate
2f341d40-8749-4e6b-b65b-dbf51847a1b6,2069,Elsie Boykin,Consumer
7c931869-5b7d-4ccb-82ea-8a59a56a36db,2070,Kelly Collins,Corporate
e4e191ef-daf1-4425-8507-913f6e317882,2071,Victor Cherry,Corporate
a4b2ebc4-fd6d-4218-9c5e-d02660229612,2072,Malcolm S Lanier,Corporate
7ebb45f0-5ded-4239-b275-54767b48215c,2073,Evan Kelley,Consumer
e415eae7-16ef-4856-ac31-a2a4d6327fd9,2075,Ronald Park,Corporate
22970371-adc9-4415-8c23-9d87c5a2efb7,2077,Lee Perkins,Home Office
97aded21-546d-4881-9436-5ce9c3766685,2078,Ray Horne,Home Office
ec60ee25-8727-4de8-aac3-0bbf1105b168,2079,Martin Henson,Home Office
03fb8067-6a44-4fdb-9d7a-ae53644d4984,2080,Karl Nichols,Home Office
b3475776-2b50-46cb-b7e3-fcc62668c95b,2081,Matthew Conway,Corporate
52f2670d-14e5-4b53-b76b-14efbf7261cf,2082,Kathryn Jenkins,Home Office
c1a68fc2-3538-46e5-a176-eada726fcac6,2084,Marc Shapiro,Small Business
748da55b-c895-4003-b5fe-0bdf46c8fc21,2085,Arlene Grimes,Small Business
4f111778-a1ab-4db6-ae4a-9e4b43a92571,2087,Edna Schroeder,Corporate
e4b4c7bf-d01a-4f94-b13f-13d783103b13,2088,Carrie Boyle,Corporate
cc8d8aa2-117b-43e9-b986-43744d613a57,2089,Annie Odom,Corporate
76adab19-96a6-4afb-b680-362169d58bdb,2090,Glenda Dougherty,Corporate
